x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
0.472589561,0.65850742,0.609940091,0.924875148,0.94796193,0.967921502,0.243235162,0.203261301,0.130076438,9.71338476,38.07258038,4.028825005,41.08859478,288.4347558,704.4525114
0.472589561,0.65850742,0.78160808,0.582421195,0.94796193,0.967921502,0.231473021,0.203261301,0.130076438,9.71338476,38.07258038,-0.30155754,41.59978112,288.8639393,703.885037
0.430319878,0.707417934,0.609940091,0.582421195,0.984166147,0.967921502,0.231473021,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,41.85499604,292.728327,703.5875815
0.430319878,0.707417934,0.609940091,0.582421195,0.94796193,0.967921502,0.231473021,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,41.94569196,292.8360053,710.3230163
0.472589561,0.710583182,0.609940091,0.655980592,0.94796193,0.967921502,0.231473021,0.203261301,0.130076438,9.71338476,38.07258038,-0.30155754,41.95753388,293.2520494,726.1627967
0.472589561,0.707417934,0.609940091,0.924875148,0.94796193,0.967921502,0.231473021,0.203261301,0.144432163,9.71338476,38.07258038,1.317978816,42.11628697,295.7667123,730.062417
0.472589561,0.707417934,0.609940091,0.582421195,0.94796193,0.967921502,0.231473021,0.203261301,0.152011326,9.71338476,38.07258038,1.317978816,42.41590329,296.8965283,726.3585981
0.472589561,0.710674109,0.609940091,0.693836052,0.94796193,0.967921502,0.231473021,0.203261301,0.152011326,9.71338476,38.07258038,-0.30155754,42.54259333,297.6670855,732.8330779
0.420019017,0.744801379,0.609940091,0.924875148,0.984166147,0.967921502,0.231473021,0.203261301,0.130076438,9.71338476,38.07258038,-0.30155754,42.58137942,299.8877664,734.0752466
0.343793911,0.710583182,0.609940091,0.655980592,0.94796193,0.76183267,0.243235162,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,42.70404727,300.1926715,707.0959797
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.231473021,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,42.81031439,303.0643553,735.3471821
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.231473021,0.208159951,0.141037148,9.71338476,38.07258038,4.028825005,42.91982118,303.2524207,737.6064195
0.472589561,0.707417934,0.609940091,0.924875148,0.94796193,0.967921502,0.243235162,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,43.10450165,303.5921306,750.8939721
0.472589561,0.745014603,0.609940091,0.582421195,0.94796193,0.967921502,0.231473021,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,43.14844169,304.587385,753.6950508
0.430319878,0.707417934,0.609940091,0.582421195,0.94796193,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,43.36948954,305.08786,740.6929215
0.472589561,0.710674109,0.609940091,0.582421195,0.94796193,0.967921502,0.243235162,0.203261301,0.152011326,9.71338476,38.07258038,4.028825005,43.38306357,306.9926519,749.5298554
0.404075192,0.707417934,0.609940091,0.924875148,0.984166147,0.967921502,0.252387549,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,43.48258526,307.6107164,737.197729
0.343793911,0.707417934,0.78160808,0.693836052,0.920724499,0.967921502,0.243235162,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,43.82990435,307.7275391,733.8793775
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.243235162,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,43.83579487,311.858107,756.732586
0.430319878,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.243235162,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,43.92670458,312.0457046,763.7957689
0.430319878,0.744801379,0.78160808,0.582421195,0.984166147,0.931145839,0.231473021,0.208159951,0.141037148,9.71338476,38.07258038,4.028825005,44.27465399,312.264957,760.7971167
0.472589561,0.710674109,0.609940091,0.582421195,0.94796193,0.967921502,0.252387549,0.203261301,0.152011326,9.71338476,38.07258038,2.387210288,44.289347,313.7090785,767.997766
0.430319878,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,44.41871844,316.0298611,773.1689818
0.472589561,0.707417934,0.78160808,0.655980592,0.984166147,0.967921502,0.252387549,0.203261301,0.130076438,9.71338476,38.07258038,-0.30155754,44.71479563,316.1759834,777.0665777
0.472589561,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,44.78283929,316.2853511,788.1732514
0.472589561,0.710583182,0.78160808,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,44.85847371,316.3481185,781.3441611
0.430319878,0.707417934,0.609940091,0.582421195,0.94796193,0.967921502,0.264858413,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,44.91301559,317.849138,773.9721014
0.430319878,0.745014603,0.609940091,0.655980592,0.94796193,0.967921502,0.252387549,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,45.0008884,318.3307467,783.6737885
0.472589561,0.744801379,0.675885009,0.655980592,0.984166147,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,45.11788052,319.8128737,790.0565439
0.404075192,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.243235162,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,45.25948367,320.1147814,768.6690297
0.404075192,0.744801379,0.609940091,0.655980592,0.920724499,0.967921502,0.243235162,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,45.32301654,320.1616668,773.3901574
0.343793911,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.247668463,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,45.34688485,320.6147246,749.9961367
0.472589561,0.744801379,0.609940091,0.582421195,0.94796193,0.967921502,0.252387549,0.203261301,0.152011326,9.71338476,38.07258038,-0.30155754,45.53493599,321.7942619,798.1952794
0.430319878,0.744801379,0.78160808,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,45.55935286,323.7389039,794.895959
0.430319878,0.744801379,0.78160808,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,45.67175757,324.4647553,795.963149
0.430319878,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,45.78253509,324.4988822,785.8361952
0.472589561,0.745014603,0.78160808,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,45.80379385,325.2252624,808.8876139
0.472589561,0.744801379,0.78160808,0.655980592,0.94796193,0.967921502,0.247668463,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,45.90788803,325.9033207,809.7627863
0.404075192,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.252387549,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,46.00770032,326.7211658,778.6910688
0.430319878,0.745014603,0.609940091,0.655980592,0.94796193,0.967921502,0.264858413,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,46.16108618,327.5194672,808.0440447
0.420019017,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.252387549,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,46.16794664,327.6497934,791.811641
0.472589561,0.745014603,0.78160808,0.655980592,0.94796193,0.967921502,0.252387549,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,46.20050053,328.448633,817.2785458
0.472589561,0.745014603,0.609940091,0.655980592,0.94796193,0.967921502,0.252387549,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,46.4359845,329.640672,809.0054001
0.472589561,0.745014603,0.609940091,0.582421195,0.984166147,0.967921502,0.264858413,0.203261301,0.152011326,9.71338476,38.07258038,0.390777493,46.58867193,330.9728006,814.714497
0.472589561,0.745014603,0.609940091,0.655980592,0.984166147,0.76183267,0.264858413,0.203261301,0.152011326,9.71338476,38.07258038,0.390777493,46.7130035,331.0484923,815.8784166
0.430319878,0.744801379,0.78160808,0.655980592,0.984166147,0.967921502,0.247668463,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,47.10340908,333.1340532,803.2040385
0.420019017,0.745014603,0.78160808,0.744022821,0.984166147,0.967921502,0.264858413,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,47.14010508,334.3529183,819.4516082
0.430319878,0.745014603,0.78160808,0.655980592,0.94796193,0.967921502,0.264858413,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,47.29966087,334.9157259,828.4698443
0.472589561,0.745014603,0.609940091,0.250445933,0.984166147,0.967921502,0.264858413,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,47.50997083,336.1583832,804.9712199
0.430319878,0.65850742,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,47.68794183,340.896945,823.7384538
0.430319878,0.65850742,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,48.20397347,340.9842068,827.4254359
0.430319878,0.65850742,0.609940091,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.144432163,9.71338476,38.07258038,-0.30155754,48.39465748,342.0368612,838.6567596
0.472589561,0.65850742,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,48.40584506,342.5391388,840.4608038
0.472589561,0.745014603,0.609940091,0.250445933,0.984166147,0.967921502,0.28865873,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,48.54291778,343.0908348,839.9958592
0.472589561,0.745014603,0.609940091,0.582421195,0.984166147,0.967921502,0.28865873,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,48.55573236,345.212281,857.6855097
0.472589561,0.65850742,0.78160808,0.924875148,0.94796193,0.967921502,0.321317852,0.203261301,0.130076438,9.71338476,38.07258038,-0.30155754,48.84874655,345.2401774,858.8491039
0.404075192,0.65850742,0.78160808,0.655980592,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,48.88576941,345.3171622,833.9226022
0.430319878,0.65850742,0.78160808,0.655980592,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,0.562326068,48.93511758,346.3950771,841.71856
0.404075192,0.707417934,0.609940091,0.655980592,0.920724499,0.967921502,0.293226634,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,48.94020863,346.5828516,845.0481594
0.430319878,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.264858413,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,49.1897483,346.6209468,860.9993654
0.472589561,0.65850742,0.78160808,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,49.24396079,347.6529638,854.0901098
0.472589561,0.65850742,0.78160808,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.144432163,9.71338476,38.07258038,-0.30155754,49.44821702,348.8157185,864.0752422
0.343793911,0.710583182,0.609940091,0.582421195,0.94796193,0.76183267,0.321317852,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,49.57287951,353.0146755,854.9187234
0.472589561,0.707417934,0.609940091,0.655980592,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,49.67626762,356.2217658,883.0768478
0.472589561,0.707417934,0.609940091,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,49.77460127,356.4304705,891.2847009
0.472589561,0.65850742,0.609940091,0.655980592,0.94796193,0.931145839,0.349349107,0.203261301,0.141037148,9.71338476,38.07258038,4.462520955,50.20124058,356.9128037,892.5679765
0.472589561,0.710583182,0.609940091,0.655980592,0.984166147,0.76183267,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,-0.30155754,50.42520556,357.3382856,888.8666613
