12	3.884550505198795e-01	7.062287175740249e-01	4.378932380461568e-01	9.755621195994607e-01	5.390505198920380e-02	4.227204332024420e-01	2.671174952748080e-01	2.358697044870908e-01	1.323425132339902e-01	5.947711452148021e+00	1.329636556031013e+01	-2.116801192921969e-01	47.6194 100.958 638.259
13	5.964259765094268e-03	7.685223973591451e-01	2.050769214565293e-01	5.006691372269620e-01	7.484711704419326e-02	1.295234670447062e-01	2.642741369198888e-01	3.675585997797589e-01	2.726775703816338e-01	1.091947658088499e+00	3.006569853334953e+01	-1.468316732671027e+01	49.4519 130.579 506.702
14	7.986874611255189e-01	7.830536061101844e-01	5.051701436271753e-01	7.128907013139179e-01	9.197079291024515e-01	7.802670349659244e-01	2.693133325527018e-01	2.963053484503438e-01	2.629158795800367e-01	7.351832103212052e+00	3.853355447404718e+01	2.641596784648303e-01	56.1897 364.109 1070.83
15	7.673229148189179e-01	7.714107057970999e-02	6.400452050864907e-01	2.994620209702812e-01	8.999474834400217e-01	5.049656453658666e-01	2.317756030010179e-01	3.384805616291615e-01	1.043105926192648e-01	2.477241668257509e+00	7.722877814887501e+00	4.709315182168183e+00	41.2355 17.0442 394.664
16	1.617981070968314e-01	1.125541039773049e-01	7.566070064057628e-01	6.228395351425696e-01	8.148873957804811e-01	4.124012213409419e-01	2.877362337614113e-01	3.133993444373596e-01	3.849904686936017e-01	4.563938483410253e+00	3.299549694002862e+01	-7.406476838389167e+00	45.9335 142.335 332.78
17	7.583287066455598e-01	4.101632690113798e-01	2.609623202662740e-01	6.047138152409874e-01	4.016372965854301e-01	1.207917621834398e-01	3.225843598327294e-01	2.999081880218155e-01	3.327904301225978e-01	2.429783055217603e+00	1.310118443151060e+00	-9.381688323038020e+00	53.9735 16.6412 728.683
18	8.435516070963590e-02	1.430478086709267e-02	3.706547135946596e-01	2.273125929518429e-01	6.743551429096167e-01	4.188903373649299e-01	2.710556704119340e-01	3.810705553560148e-01	1.579998902009683e-01	1.685371100668736e+00	2.727769247692903e+01	1.214407262329200e+00	37.3974 24.3255 90.6077
19	1.967506651257867e-01	4.674987845837599e-01	8.217366824214052e-02	6.284065603853234e-01	8.520173290707251e-01	4.513545088028091e-01	3.863665436930566e-01	3.484856424756514e-01	1.807175785201102e-01	6.692856187975432e+00	3.198568110474650e+01	-9.161082166950722e+00	50.7458 214.856 706.991
20	4.680619047847865e-01	2.850510614253818e-01	6.051894654087673e-01	1.397954813896425e-01	3.355421323034876e-01	3.923979283973564e-02	2.046422130474319e-01	2.104472166381065e-01	3.477612306770805e-01	6.240294572299018e+00	2.313194704567173e+01	-7.670481763335633e+00	39.385 98.4084 377.096
21	5.133583567586534e-02	5.038616225611706e-01	2.914629508906337e-01	7.212527619308107e-01	9.171141382677547e-01	3.737710005359356e-01	3.951446250094542e-01	2.581104939348812e-01	2.678183443798653e-01	3.109402103499464e+00	3.990836120236588e+01	3.553236206727213e+00	50.864 255.821 653.705
22	4.168357753222043e-01	3.163339882000973e-02	7.407201817122848e-02	5.751033142197892e-01	1.975773673219734e-01	7.973205033269806e-02	2.044098411744506e-01	3.137809496605913e-01	1.003137631343276e-01	6.460360376337944e+00	2.149800918770396e+01	-8.118239811653382e+00	34.1167 16.9395 187.958
23	6.062206643783584e-01	3.552903594334100e-02	5.300592740862907e-01	4.161465993971315e-01	5.921907521590780e-01	6.608727687496565e-01	3.185245022459536e-01	3.035221093506655e-01	3.807099390853360e-01	8.682011998430600e+00	2.845453234736553e+01	2.812787043658460e-01	47.8483 118.376 393.661
24	5.957776030366205e-02	1.966914698512719e-02	4.546931239146241e-01	5.386668164521301e-02	3.780266440807732e-01	9.335754349524273e-01	2.918056983963148e-01	3.600642726467058e-01	2.254351550430573e-01	8.666185146961913e+00	4.916987098132720e+00	-6.886108984011742e+00	43.0185 13.0231 146.439
25	5.910804520226459e-01	1.049791066604569e-01	5.076794392818955e-01	9.723964421433148e-01	7.947599209587835e-01	5.329952879496828e-02	2.500468903120127e-01	2.510071502863463e-01	2.594382471170688e-01	2.390585441679268e+00	7.147294033154516e+00	-7.701968482335549e+00	42.0167 21.6295 373.042
26	6.559450503345323e-01	5.510438896464389e-01	2.790096981087745e-01	6.906311098687030e-01	8.457560619011083e-01	4.201254313206884e-01	3.511890090173991e-01	3.962956524560208e-01	1.190385595156292e-01	8.693114499796934e+00	3.436379775701268e+01	-1.049522981734259e+01	55.5102 285.719 996.58
27	6.633095079456967e-01	7.954987487259781e-01	3.644789789311955e-02	7.385040684089782e-01	6.224195060366390e-02	2.309845498197174e-01	2.175897238415618e-01	3.494685031263942e-01	1.149125299434120e-01	9.537979183101783e+00	2.308955831098815e+01	-1.035632917930201e+00	47.9159 160.347 734.453
28	6.836779576841174e-01	5.997872746827953e-02	3.896032844281771e-01	7.635582708287092e-01	3.702819535026942e-01	9.068645636350217e-02	2.309419693422699e-01	2.260426532840555e-01	1.350973955264652e-01	2.184719693478998e+00	1.198377505155922e+01	-6.820052393558459e+00	38.3627 14.4301 292.912
29	3.618779205348706e-01	1.804315371007805e-01	7.233805140822105e-01	3.458092657201036e-01	8.273508713556690e-01	5.458205865280799e-01	2.092095549705948e-01	3.572975512574416e-01	2.204332067304912e-01	1.203576472187916e+00	2.769967298787072e+01	-5.651280539227315e+00	39.4305 93.711 379.529
30	7.200737576303416e-01	7.935235512319597e-02	1.408227909364844e-01	8.980063018321555e-02	7.754883622141733e-01	3.957674464447273e-01	3.948537968572247e-01	2.157671618637476e-01	2.704722567338484e-01	1.062730898207627e+00	2.259576320592117e+01	-1.179543814344584e+00	44.4094 30.3111 284.052
31	4.925676369474119e-01	4.936831414870373e-01	5.459888605624384e-01	7.439508646052334e-01	1.343258962061144e-01	3.333304519920286e-01	3.078396489854621e-01	2.383346593748241e-01	1.079109620102267e-01	4.234238875300735e+00	5.999302503792245e+00	-1.495058510553818e+01	45.3741 45.8117 597.636
32	1.723955792465227e-01	7.948242699577586e-01	4.321668008082392e-01	6.556884964931237e-01	2.738879846659899e-01	8.289503257064849e-01	2.818748939063516e-01	3.655460363407834e-01	1.864422308831440e-01	2.591529582017813e+00	3.105123247546201e+01	-1.385241736349530e+01	53.3051 201.205 723.136
33	8.393632371720687e-02	5.634398369381390e-01	6.639719529151786e-01	6.594112604260032e-01	6.955728859934364e-01	8.860902129142033e-02	3.633368139416384e-01	2.042564864354239e-01	2.138388844450651e-01	8.904201454106580e+00	2.825933187129410e+01	-3.824223112885011e+00	52.4896 262.779 765.642
34	5.160004779216836e-01	7.125452333681962e-01	7.093697129843616e-01	9.201204707695267e-01	2.453554292397366e-01	8.716947038246760e-01	2.102682430985236e-01	2.551699806595780e-01	3.985675123813877e-01	5.290497165029169e+00	3.566153599164055e+01	-4.667739481254360e+00	49.6032 268.274 718.247
35	6.484000337675215e-01	3.107302954582173e-01	1.994745661134247e-01	7.861408118198816e-01	5.463158275239709e-01	3.056240195283312e-01	2.219539887289070e-01	3.907472464340959e-01	1.596021447104761e-01	3.647348847885080e+00	3.907589970383603e+01	-9.940065966111174e+00	41.3609 84.1705 548.899
36	3.576751248634771e-01	5.318652498432739e-01	1.014233070977141e-01	7.278068542289813e-01	5.065017077147503e-01	4.345124306544952e-01	2.998191397170625e-01	2.903004610233710e-01	3.490581917092476e-01	4.345578398157645e+00	1.691491103547854e+01	-1.258901196791046e+01	48.8088 98.2441 666.718
37	2.170020349118868e-01	4.923711931036652e-01	7.741194439214280e-01	5.339775849111507e-01	5.607637078824983e-01	4.566877046927986e-01	3.253681221698029e-01	3.832527500182636e-01	1.521551722044964e-01	9.061838184907957e+00	2.469618247644798e+01	-4.371671969220820e+00	50.392 211.441 712.491
38	3.584462704148359e-01	7.017396044445874e-01	4.741221069675507e-01	3.179816537195498e-01	5.756593903436602e-01	5.133001263053391e-01	2.794456710829147e-01	3.195506592844849e-01	3.810645065828294e-01	4.740074892861338e+00	3.122240602607951e+01	-5.807332073516369e+00	54.9713 255.282 834.672
39	1.038159359525032e-01	6.527246793898404e-01	6.599085611528291e-01	7.899638923053695e-01	3.279636890524829e-01	4.027584773274178e-01	3.066026587818529e-01	2.163432465384683e-01	2.307167406120998e-01	6.806625988110493e+00	3.682775270413968e+01	2.679723531778308e+00	50.1903 266.036 623.973
40	4.108802428035439e-01	7.570275427615399e-01	7.001999413441866e-01	9.245087751941795e-02	6.274682469427205e-01	2.839044885914328e-01	2.477734558116754e-01	2.843552169922531e-01	1.486986982441501e-01	7.769912767815364e-02	2.454030954723261e+01	-6.315232310195096e+00	50.2059 159.147 809.133
41	2.385603125852348e-02	6.335888752758452e-01	4.405933447301357e-01	8.642017276820035e-01	7.484935833809402e-01	4.375518315640752e-01	2.150170248011206e-01	2.209027006643138e-01	2.555373042404127e-01	8.324708254472217e+00	1.179095825054262e+00	-8.921572602934472e+00	44.4235 44.0548 603.689
42	4.631834422192460e-01	7.049925516284967e-01	5.265100820364943e-01	7.845177148163866e-02	6.694032883460882e-01	7.258142014911000e-02	2.967375896141108e-01	2.698507183699872e-01	1.607847545803104e-01	4.518787475078733e-01	3.796817877477415e+01	-8.573318089124895e+00	51.3816 243.47 829.168
43	2.142738906737761e-01	5.474573987421848e-01	6.784881444040165e-01	7.642135748880513e-02	7.083416611955462e-01	6.853679191852539e-01	2.558819483958101e-01	3.773823400536237e-01	1.220812039841927e-01	6.526514228911378e+00	1.684453711802817e+01	3.066951933220004e+00	45.1692 137.531 671.633
44	6.721626035646362e-01	1.789588415650459e-01	3.252888799855900e-01	6.249109352571708e-01	8.261693774029470e-01	1.385884956083440e-01	2.205164610220895e-01	3.850297360354009e-01	1.340737555430149e-01	9.732199076560651e+00	1.849401806634572e+01	-3.690350530210580e+00	41.4883 86.5736 492.513
45	5.086410622441402e-01	5.778307197828920e-01	3.187888522715256e-01	2.059171764067920e-01	2.874762744794024e-01	9.514405347081788e-01	2.982002543901094e-01	3.645637275642081e-01	3.259786849407730e-01	4.878614524549858e+00	2.706959981239383e+01	-8.842921113382523e+00	51.462 167.167 715.792
46	2.885834973121916e-01	3.509197898311167e-01	2.588125156796596e-01	3.718333849202997e-01	7.325511601800337e-01	1.271290725496966e-01	3.997861963162600e-01	2.688008829271658e-01	3.713732873516267e-01	4.292081563287453e-02	1.295661399569670e+01	9.899400381673793e-01	52.5063 61.9661 620.774
47	3.253044617373052e-01	7.781981240022919e-01	4.317165456682987e-01	4.602097623144322e-01	8.572175626595121e-01	8.994961337434343e-01	2.171384471607807e-01	3.223537780928211e-01	3.322853600414403e-01	2.116783011433102e+00	3.615744267481260e+01	-1.153978384098261e+01	46.6906 232.227 754.802
48	4.449506868119122e-02	2.494987105668982e-02	3.066635566175280e-01	4.888111898739874e-02	1.990487912752660e-01	3.713194410817555e-01	3.165970126636545e-01	2.837056325832176e-01	3.954907535111954e-01	6.400070791726499e-01	4.414461913432210e+00	-1.104959322899794e+01	44.9282 2.61449 115.469
49	6.790382437356927e-02	5.494340235336843e-01	5.172198025487456e-01	9.057074049723834e-01	5.323346109809748e-01	4.391901030789316e-01	3.402908813760341e-01	3.282930376304048e-01	3.724563274245390e-01	9.423500889655436e+00	1.251699801865825e+01	-8.866893585185469e+00	57.1532 146.25 753.939
50	7.324769781667166e-01	2.298937490167533e-01	1.817393689643310e-01	7.686307561798630e-01	7.795487413669697e-03	5.986027807572870e-02	2.825783128260301e-01	2.319328646530318e-01	2.191892850689773e-01	9.574710099026426e+00	1.604181769010230e+01	-6.980718365745009e-01	41.7933 78.966 432.233
51	2.850323607870528e-01	2.022244044566641e-01	4.198996568698900e-01	9.175096293538855e-01	5.817812134880951e-01	4.414861189231677e-01	2.032559935809141e-01	2.498321987910113e-01	1.418585945020819e-01	4.728047210905024e+00	3.594473595709761e+01	2.962265186413315e+00	32.633 78.0074 253.363
52	3.345958593355473e-01	3.520582446456227e-01	6.986627579781519e-01	1.501825822512305e-01	1.086728947725719e-01	6.162533979391462e-01	3.081175805983914e-01	2.128538234960771e-01	2.405861752630264e-01	8.252621141967886e+00	5.065994946386663e+00	-6.571678567536491e+00	47.4671 54.9537 504.182
53	2.409791381801382e-02	2.166331502323193e-01	5.358643159106674e-01	9.617000916910824e-02	3.020124476924597e-01	4.783758371408917e-01	3.885032834679603e-01	3.664105797352551e-01	2.282219028135165e-01	6.748909884277456e+00	2.018250112120644e+01	-5.916248876015306e+00	48.6672 91.0547 345.556
54	4.601016858802651e-01	6.166739967477853e-01	5.516788401234332e-01	3.896557556906043e-01	4.873972170258161e-01	1.832169490811494e-01	3.523038030022541e-01	2.361284082389336e-01	1.707369264664533e-01	2.548474624839599e+00	3.333298493783594e+01	-1.685747006796650e+00	52.295 227.738 798.406
55	2.788806883384849e-01	6.271300211502845e-01	4.359854137124426e-01	7.221444632611910e-03	1.654246406346442e-01	2.916316408002198e-01	3.679775032511575e-01	3.371094065814323e-01	1.194769235771857e-01	3.221791114412151e-01	2.068681683027503e+00	-6.536289474350069e+00	57.5836 8.32211 717.775
56	2.154749986275448e-01	3.238676753285656e-02	6.911907399665521e-01	3.517500909955706e-01	1.691244478432343e-01	4.498009529883513e-01	3.491875294389611e-01	2.923503110387131e-01	3.428180346769248e-01	1.786197349096740e-02	2.156292435343514e+00	-2.839186681033665e+00	52.5753 4.83611 284.664
57	7.180025171437312e-01	6.933410607158863e-01	5.919461657143879e-01	3.770429013184238e-01	1.215237883788179e-01	9.245073305888835e-01	2.298011101956019e-01	3.710249297602684e-01	3.275259571080217e-01	7.023731811856260e-01	3.514384373738145e+01	-1.437311004678398e+01	50.3142 170.059 752.896
58	7.034951671350260e-01	1.797868877517930e-01	3.925132244548357e-01	7.230420375088192e-01	8.307015208332806e-01	5.011085726442321e-01	3.669955127582631e-01	2.310090538234259e-01	2.808526096179162e-01	4.914659887489239e+00	2.642181440450801e+01	-1.935670401940898e+00	46.3152 115.523 543.655
59	4.690135533893545e-01	7.181864058460047e-01	7.169744280772165e-01	8.594103906597758e-01	8.070192046566025e-01	9.488753459801085e-01	3.212402113216185e-01	2.951544702172533e-01	2.614155015624899e-01	6.673837637510774e+00	5.612610096164332e+00	-3.008490794924317e+00	63.6906 122.708 1172.9
60	6.855128754715030e-01	8.545664270615981e-02	6.747600872445666e-01	1.656095136553559e-02	1.783081215012624e-01	8.157962024896621e-01	3.725810898052674e-01	3.072854160838926e-01	3.221589436536464e-01	4.647969795948812e+00	2.807876471713127e+01	-1.175037333974632e+01	50.288 127.668 456.407
61	7.507244417912906e-01	1.205573453752126e-01	6.340212817033852e-01	6.499758429883401e-02	2.159126704679395e-01	6.655719622425138e-01	2.853928128403578e-01	2.764359224409265e-01	1.921164908650059e-01	1.106820992977275e+00	9.513600114576331e+00	5.814834841207972e-01	45.8646 28.4534 418.477
62	9.914471116063406e-02	5.442258543629319e-01	7.903742263994060e-01	5.432107011301959e-01	9.813292975479641e-01	8.749369009275394e-01	3.028884068284596e-01	2.706969699574155e-01	3.368150747937919e-01	7.782186362715292e+00	1.868929736343645e+01	-9.594074937733392e+00	54.7032 198.936 776.277
63	3.350324788107688e-01	4.973571986296946e-01	2.149806922543704e-01	8.908455680634806e-01	3.948785975848457e-01	9.190658681817893e-01	2.364839484539041e-01	3.078872085725364e-01	1.703070782962871e-01	4.697662675618270e+00	3.208180640061936e+01	-4.859364982465920e+00	39.8983 129.598 499.612
64	9.942436206593382e-03	7.703837899371906e-01	4.242781347507975e-01	7.581606263367742e-01	1.736144238837829e-01	9.114745373652431e-01	2.261902657833138e-01	3.335090625667987e-01	1.069020565956724e-01	9.089191119152444e+00	6.530240558567568e+00	1.511723057349084e+00	46.1174 72.0445 524.391
65	6.670848102737613e-01	3.601584384847239e-01	6.242568021231596e-01	7.944895954881747e-01	5.159166843780162e-01	3.250534367392787e-01	3.424571697203010e-01	2.479414565782954e-01	3.307749805079191e-01	8.735117139188858e+00	1.557211403819831e+01	5.075706522248531e-01	53.3981 153.683 761.076
66	1.740620656805402e-01	2.663780745791169e-01	7.368516603791395e-01	4.434509754965319e-03	9.852388607851411e-01	1.531097354888263e-01	3.260432521262175e-01	2.280333812085601e-01	1.554518418730944e-01	9.605639290695843e+00	1.193310129518300e+01	-1.078092206412969e+01	42.4094 74.6926 400.184
67	5.906307731483276e-01	3.244230890364494e-01	5.037993677024727e-01	9.575453217537354e-01	5.431979732108060e-01	3.505052235916979e-01	2.456262949242379e-01	3.549107972106016e-01	1.414609815094555e-01	1.497024772757210e+00	1.236174326162401e+01	-6.192600878487621e+00	44.0739 39.795 588.923
68	3.698047312119998e-01	6.820635441132186e-01	5.470617911732112e-01	6.652558490413967e-01	8.760911440609912e-01	6.431300899214718e-01	3.473768763305279e-01	2.409837452323333e-01	2.529558049437850e-01	6.979489571259818e+00	1.797412943664199e+01	4.801830878610179e+00	58.4451 229.474 1046.68
69	6.388469540918464e-01	5.886555972377097e-01	5.652067599791134e-01	8.946481655245405e-01	1.563834256167214e-01	7.360859823534667e-01	2.508704124636112e-01	2.011843784104262e-01	3.374844530947085e-01	6.291012719455646e+00	1.523868855223464e+01	-4.628743662803315e+00	49.3456 134.857 733.786
70	3.116851964298101e-01	4.022789507416444e-01	1.334934423302736e-01	4.403097672348655e-01	1.675511657021945e-01	3.071603844534421e-01	3.568859446620969e-01	3.572114159434389e-01	3.905469443786642e-01	7.325696227758051e-01	1.750251715032035e+01	-1.143338082688087e+01	51.228 53.3762 507.127
71	4.131096417587761e-01	9.755784832851862e-02	7.295997478536330e-01	4.299897353444201e-01	7.061462675366300e-01	4.651029207325089e-01	3.670162558549858e-01	2.304409920301712e-01	3.320267251838939e-01	7.783972924882068e-01	1.177412502701586e+01	6.461168579273480e-01	51.7013 53.8159 411.071
72	4.715044475810157e-01	3.797219568168381e-01	3.725215060797155e-01	7.528703740712350e-01	3.116594082980461e-01	1.669648113582352e-01	3.449902665454384e-01	3.801092920994197e-01	2.954236365304904e-01	1.544510175436507e+00	3.127144783363745e+01	3.176167786098631e+00	50.9365 126.852 643.03
73	3.064315062092764e-02	1.264939800926922e-01	3.668106795646300e-01	7.779763555558056e-01	9.747072043646859e-01	3.228664751306020e-01	2.578064396903182e-01	3.862265831933946e-01	1.589714989370417e-01	8.785099334000888e+00	1.266938848684979e+00	4.687562461238151e+00	38.8231 13.1839 170.64
74	3.161639057226311e-01	2.106214746621538e-01	2.143286283008422e-02	2.359985193341265e-01	1.592470183505197e-01	2.032638012481685e-01	3.838686644433154e-01	3.997255155654743e-01	1.308748741805902e-01	5.749952048162209e+00	3.945991807592097e+01	-5.334868886547550e-01	43.7456 80.4918 320.365
75	5.325680129390993e-01	6.981594277001729e-01	2.370976928510227e-01	5.133721379427576e-01	9.696503021688667e-01	5.144083119047146e-01	3.824361054495378e-01	3.258408480890053e-01	2.837577361061739e-01	9.794438767028945e+00	2.037223840033274e+00	-1.005340172294687e+00	63.3049 122.003 1094.99
76	5.678482814672628e-01	2.397023556193814e-02	5.569272588132541e-02	5.301320149569688e-01	5.547227278519294e-01	7.750393785687812e-01	2.689020276038917e-01	3.207355220010437e-01	3.469948665689421e-01	9.950512165564817e+00	3.758704517355051e+01	-2.473735195060138e+00	41.7875 46.5666 262.589
77	7.652014243720105e-03	5.722155612438059e-01	6.849526544594917e-01	4.249812650732842e-01	9.540146563709782e-01	9.268876997180690e-02	3.414113841279929e-01	3.241949345089705e-01	1.057414163791069e-01	6.121790367037426e+00	2.112387241948110e+01	2.000767135317794e+00	48.5463 169.992 689.871
78	5.452698788867657e-01	2.522187018730765e-02	1.133940777687328e-01	5.103631356290370e-01	1.459712144376110e-01	5.564231932111658e-01	2.887692254027441e-01	2.234063132542215e-01	2.429157962989019e-01	8.584620343659594e+00	3.203654324912306e+01	-1.627825689689642e+00	38.0783 38.0876 201.955
79	2.258011303477926e-01	5.433389753975620e-01	1.418290604161234e-01	1.093176348306321e-01	9.579749358034343e-01	2.969624548589170e-01	3.323761750155251e-01	3.225079907215005e-01	3.579195719241024e-01	6.768216931514077e+00	2.475084874723146e+01	-1.600068744306951e+00	50.5022 177.349 684.63
80	6.706083704990374e-01	3.766251145660063e-02	3.077769882636038e-01	2.239851772081969e-02	9.705071760244934e-01	2.328180458159503e-01	2.634873748973419e-01	2.256689049265901e-01	1.650536150652001e-01	1.916794716970434e+00	1.019830641047950e+01	-9.818668040246083e+00	38.875 10.5009 219.246
81	3.594821319265674e-01	3.490430298201009e-01	1.978785314070427e-01	3.198865257179767e-02	9.351582164108559e-02	7.932617454862975e-01	2.181194736173467e-01	2.729034469150489e-01	1.228556394201497e-01	7.538369360630572e-01	6.353394776235053e+00	-9.441791989266310e+00	38.2519 10.8992 306.593
82	2.688769187721782e-01	6.625725955868011e-01	7.333602833158153e-01	4.370780548788971e-01	8.275374376349093e-01	7.529715728255555e-01	2.519149235325935e-01	3.391595801517412e-01	3.070149136437173e-01	6.179585299189009e-01	1.612785673915774e+01	-6.088862236595649e+00	56.3041 140.372 903.54
83	6.246911190467380e-01	5.655066343725225e-01	1.231211302420689e-01	8.520928235850729e-02	4.985627646626964e-01	9.135907306399153e-02	3.376051760692407e-01	3.713330859141811e-01	2.357988581019100e-01	6.366240446044244e+00	3.144616328570813e+01	-6.276426360384292e+00	54.4906 204.525 791.323
84	5.319086320725777e-01	2.914011601830838e-01	7.305567332448236e-01	4.673212548239721e-01	8.108851438351604e-01	3.578078596190586e-02	3.387963310721314e-01	3.096462584600767e-01	3.089489591334477e-01	4.044320095054256e+00	1.086237388714793e+01	-2.744320638405309e+00	54.0333 81.3747 693.016
85	7.159228658647849e-01	7.719071718733326e-01	6.078654950707525e-01	8.612032944767053e-01	1.379298178335558e-01	8.267782873173841e-01	2.466020365293846e-01	2.465087433282792e-01	2.184734740849112e-01	2.894115954495089e+00	1.276011995999614e+01	2.444486898903030e+00	54.565 104.512 868.602
86	1.736165348112660e-01	6.162310347688529e-02	3.931118196123801e-01	2.584335288537822e-01	3.561529239505311e-01	8.662938566575963e-01	2.624224421667971e-01	2.064577428081342e-01	2.085385920659353e-01	7.915581273894330e+00	3.073439875458572e+01	2.178609014432229e+00	35.3431 62.0566 152.561
87	2.338711306810710e-01	5.668732993802398e-01	4.387293944175958e-01	8.088354437961641e-01	7.380236337301431e-01	5.237210902006929e-01	3.280738823751798e-01	3.685854432121085e-01	2.233315165125330e-01	2.395128071433924e-01	2.081522042146661e+01	-1.449430254250499e+01	53.3002 129.486 829.03
88	3.905836544253787e-01	7.117125545468707e-01	6.412628716129172e-01	8.568911483141786e-01	5.530228863309710e-02	2.543315885160498e-01	2.055730986517496e-01	3.867145914294359e-01	2.372831403584723e-01	5.342552677748050e+00	5.230259440015192e+00	-1.152473216376953e+01	48.7489 54.0314 680.031
89	2.714392995459211e-01	2.222949574670265e-01	5.548416846822211e-01	9.359443131943440e-02	3.442682422379815e-02	5.856620747168372e-01	2.502549764080928e-01	2.166031475149110e-01	3.949011096824665e-01	1.146866250624585e+00	3.582404725482876e+01	-2.604453346566043e+00	41.4948 130.669 296.577
90	4.337261722100555e-01	3.537764745977598e-01	2.891636389853264e-01	5.832627703037638e-01	2.261718739615390e-01	8.843350592683232e-01	2.927095286358192e-01	3.723802883985361e-01	2.339427257355735e-01	4.137623269466042e-01	7.017036122510691e-01	-7.139439178299828e+00	47.7135 -3.78925 530.923
91	7.785662569690338e-01	3.553264668520197e-01	2.182807985852849e-01	2.020682890728667e-01	5.359133513398298e-01	9.648574842319859e-01	2.196663361769944e-01	2.935424951544462e-01	2.275678543195561e-01	1.193837867371662e+00	2.085227628364333e+01	-7.331939894220298e+00	41.2796 54.9559 514.109
92	7.070366891627371e-01	4.070654313052378e-01	7.511349942908320e-01	7.867995603949761e-01	3.735184141940057e-01	4.620199242342589e-01	2.868153786132184e-01	3.373852258911986e-01	3.210221552442630e-01	8.742814417977499e+00	2.490755599036699e+01	-1.061675217116333e+01	53.4549 209.848 819.887
93	5.178932008528586e-01	4.649892343506167e-01	6.718510667476110e-01	2.513422535174025e-01	3.926127756329313e-01	2.985642374079042e-02	2.086240589204822e-01	2.536641193688448e-01	2.065793521917446e-01	7.684712928340172e+00	3.456555543666033e+01	-1.145144282708710e+01	38.7559 160.07 483.277
94	7.536630216523368e-01	7.369764534411843e-01	2.871122675338352e-01	4.073049581311899e-01	8.781043535380644e-01	3.989472415083774e-01	3.921415926839186e-01	2.096300429982972e-01	3.922087091919774e-01	8.021267062831329e+00	2.684799101545847e+01	-1.412405110333303e+01	64.5713 317.67 1160.05
